Rk,Player,Age,Team,Pos,G,GS,Tgt,Rec,Yds,Y/R,TD,1D,Succ%,Lng,R/G,Y/G,Ctch%,Y/Tgt,Fmb,Awards,-9999
196,Olandis Gary,27,DEN,RB,13,2,20,18,148,8.2,0,5,60.0,19,1.4,11.4,90.0,7.4,0,,GaryOl00
197,Nick Goings,24,CAR,RB,14,2,29,18,91,5.1,0,4,31.0,14,1.3,6.5,62.1,3.1,2,,GoinNi00
198,Dan Kreider,25,PIT,FB,16,13,25,18,122,6.8,1,10,52.0,15,1.1,7.6,72.0,4.9,1,,KreiDa00
199,Tony Richardson,31,KAN,FB,14,12,23,18,125,6.9,1,6,52.2,23,1.3,8.9,78.3,5.4,1,,RichTo00
200,Troy Walters,26,IND,WR,16,1,25,18,207,11.5,0,13,60.0,27,1.1,12.9,72.0,8.3,7,,WaltTr00
201,Dee Brown,24,CAR,RB,14,3,33,17,86,5.1,1,6,24.2,15,1.2,6.1,51.5,2.6,4,,BrowDe02
202,Steve Heiden,26,CLE,TE,16,6,19,17,105,6.2,1,8,78.9,12,1.1,6.6,89.5,5.5,0,,HeidSt00
203,Brad Hoover,26,CAR,FB,16,10,30,17,187,11.0,2,7,46.7,33,1.1,11.7,56.7,6.2,1,,HoovBr00
204,LaMont Jordan,24,NYJ,RB,14,0,23,17,160,9.4,0,8,52.2,27,1.2,11.4,73.9,7.0,4,,JordLa00
205,Terry Kirby,32,OAK,RB,6,0,22,17,115,6.8,1,3,40.9,24,2.8,19.2,77.3,5.2,2,,KirbTe00
206,Eric Parker,23,SDG,WR,9,2,30,17,268,15.8,1,13,53.3,31,1.9,29.8,56.7,8.9,0,,ParkEr00
207,James Whalen,25,DAL,TE,16,6,29,17,152,8.9,0,7,37.9,33,1.1,9.5,58.6,5.2,0,,WhalJa00
208,Cam Cleeland,27,NWE,TE,12,1,21,16,112,7.0,1,7,47.6,22,1.3,9.3,76.2,5.3,0,,CleeCa00
209,Rickey Dudley,30,TAM,TE,14,3,26,16,192,12.0,3,9,46.2,35,1.1,13.7,61.5,7.4,0,,DudlRi00
210,Oronde Gadsden,31,MIA,WR,6,6,29,16,228,14.3,0,14,51.7,29,2.7,38.0,55.2,7.9,0,,GadsOr00
211,William Green,23,CLE,RB,16,10,27,16,113,7.1,0,5,37.0,18,1.0,7.1,59.3,4.2,4,,GreeWi01
212,Leon Johnson,28,CHI,RB,16,4,27,16,125,7.8,0,8,40.7,31,1.0,7.8,59.3,4.6,3,,JohnLe00
213,Kris Mangum,29,CAR,TE,16,8,29,16,159,9.9,0,7,44.8,35,1.0,9.9,55.2,5.5,0,,MangKr00
214,Dave Moore,33,BUF,TE,14,5,24,16,141,8.8,2,8,66.7,19,1.1,10.1,66.7,5.9,0,,MoorDa00
215,Josh Norman,22,SDG,TE,11,1,25,16,201,12.6,1,10,56.0,29,1.5,18.3,64.0,8.0,0,,NormJo00
216,John Simon,24,TEN,RB,12,0,17,16,167,10.4,3,7,58.8,42,1.3,13.9,94.1,9.8,1,,SimoJo00
217,Emmitt Smith,33,DAL,RB,16,16,24,16,89,5.6,0,4,33.3,17,1.0,5.6,66.7,3.7,3,,SmitEm00
218,Kevin Lockett,28,2TM,WR,13,4,42,16,205,12.8,4,10,31.0,35,1.2,15.8,38.1,4.9,1,,LockKe00
218,Kevin Lockett,28,WAS,WR,6,2,26,11,129,11.7,2,6,30.8,26,1.8,21.5,42.3,5.0,1,,LockKe00
218,Kevin Lockett,28,JAX,WR,7,2,16,5,76,15.2,2,4,31.3,35,0.7,10.9,31.3,4.8,0,,LockKe00
219,Daniel Graham,24,NWE,TE,12,6,23,15,150,10.0,1,7,43.5,31,1.3,12.5,65.2,6.5,0,,GrahDa00
220,Bryan Johnson,24,WAS,FB,16,12,19,15,114,7.6,0,5,57.9,23,0.9,7.1,78.9,6.0,0,,JohnBr01
221,Kevin Kasper,25,ARI,WR,6,4,24,15,180,12.0,3,11,62.5,24,2.5,30.0,62.5,7.5,0,,KaspKe00
222,Joel Makovicka,27,ARI,FB,12,1,19,15,81,5.4,3,6,57.9,17,1.3,6.8,78.9,4.3,0,,MakoJo00
223,Cecil Martin,27,PHI,FB,16,9,22,15,126,8.4,0,3,36.4,53,0.9,7.9,68.2,5.7,1,,MartCe00
224,Cedrick Wilson,24,SFO,WR,16,0,22,15,166,11.1,1,12,63.6,22,0.9,10.4,68.2,7.5,0,,WilsCe00
225,Derrick Alexander,31,MIN,WR,8,5,39,14,134,9.6,1,7,33.3,18,1.8,16.8,35.9,3.4,0,,AlexDe00
226,Kevan Barlow,23,SFO,RB,14,0,21,14,136,9.7,1,7,47.6,29,1.0,9.7,66.7,6.5,2,,BarlKe00
227,Isaac Byrd,28,CAR,WR,13,3,31,14,164,11.7,1,8,35.5,31,1.1,12.6,45.2,5.3,1,,ByrdIs00
228,Larry Foster,26,DET,WR,13,0,30,14,152,10.9,0,10,40.0,22,1.1,11.7,46.7,5.1,0,,FostLa00
229,Reggie Kelly,25,ATL,TE,16,16,20,14,162,11.6,0,7,55.0,33,0.9,10.1,70.0,8.1,0,,KellRe00
230,Dustin Lyman,26,CHI,TE,12,3,20,14,121,8.6,2,6,60.0,21,1.2,10.1,70.0,6.1,0,,LymaDu00
231,Ahmad Merritt,25,CHI,WR,12,3,26,14,100,7.1,0,5,34.6,25,1.2,8.3,53.8,3.8,3,,MerrAh00
232,Ken-Yon Rambo,24,DAL,WR,16,0,33,14,211,15.1,0,9,30.3,47,0.9,13.2,42.4,6.4,3,,RambKe00
233,Chester Taylor,23,BAL,RB,15,2,22,14,129,9.2,2,8,36.4,20,0.9,8.6,63.6,5.9,1,,TaylCh01
234,Chris Walsh,34,MIN,WR,16,3,19,14,172,12.3,1,8,63.2,28,0.9,10.8,73.7,9.1,0,,WalsCh00
235,Mark Bruener,30,PIT,TE,12,12,18,13,66,5.1,1,4,55.6,10,1.1,5.5,72.2,3.7,0,,BrueMa00
236,Kelly Campbell,22,MIN,WR,6,2,32,13,176,13.5,3,10,34.4,32,2.2,29.3,40.6,5.5,1,,CampKe00
237,Bob Christian,34,ATL,FB,15,10,24,13,174,13.4,0,7,37.5,55,0.9,11.6,54.2,7.3,1,,ChriBo00
238,Erron Kinney,25,TEN,TE,15,7,19,13,173,13.3,0,10,57.9,31,0.9,11.5,68.4,9.1,0,,KinnEr00
239,James Mungro,24,IND,RB,9,1,16,13,81,6.2,0,4,56.3,11,1.4,9.0,81.3,5.1,3,,MungJa00
240,Nate Poole,25,ARI,WR,5,1,22,13,108,8.3,1,7,45.5,15,2.6,21.6,59.1,4.9,0,,PoolNa01
241,Charles Stackhouse,22,NYG,FB,16,2,18,13,88,6.8,3,5,61.1,18,0.8,5.5,72.2,4.9,1,,StacCh00
242,Aaron Stecker,27,TAM,RB,16,1,16,13,69,5.3,0,2,43.8,12,0.8,4.3,81.3,4.3,3,,StecAa00
243,Michael Wiley,24,DAL,RB,16,1,29,13,144,11.1,0,8,31.0,31,0.8,9.0,44.8,5.0,0,,WileMi00
244,Boo Williams,23,NOR,TE,16,3,31,13,143,11.0,2,9,35.5,32,0.8,8.9,41.9,4.6,0,,WillBo00
245,Ladell Betts,23,WAS,RB,11,0,17,12,154,12.8,0,5,47.1,40,1.1,14.0,70.6,9.1,2,,BettLa00
246,Donald Hayes,27,NWE,WR,12,1,31,12,133,11.1,2,5,32.3,40,1.0,11.1,38.7,4.3,0,,HayeDo00
247,Freddie Mitchell,24,PHI,WR,16,1,24,12,105,8.8,0,6,37.5,18,0.8,6.6,50.0,4.4,1,,MitcFr00
248,David Sloan,30,NOR,TE,16,14,25,12,127,10.6,0,6,48.0,29,0.8,7.9,48.0,5.1,0,,SloaDa00
249,Robert Thomas,28,DAL,FB,15,9,16,12,80,6.7,0,4,50.0,23,0.8,5.3,75.0,5.0,0,,ThomRo02
250,Tyrone Wheatley,30,OAK,RB,14,0,20,12,71,5.9,0,1,25.0,17,0.9,5.1,60.0,3.6,1,,WheaTy00
251,Rock Cartwright,23,WAS,FB,16,0,13,11,121,11.0,1,5,53.8,22,0.7,7.6,84.6,9.3,1,,CartRo01
252,Ron Dayne,24,NYG,RB,16,1,12,11,49,4.5,0,1,41.7,8,0.7,3.1,91.7,4.1,1,,DaynRo00
253,Terry Jones,23,BAL,TE,14,6,21,11,106,9.6,1,5,38.1,27,0.8,7.6,52.4,5.0,0,,JoneTe00
254,Stacey Mack,27,JAX,RB,16,0,13,11,79,7.2,0,5,46.2,12,0.7,4.9,84.6,6.1,0,,MackSt00
255,Quentin McCord,24,ATL,WR,9,0,20,11,253,23.0,1,10,55.0,60,1.2,28.1,55.0,12.7,0,,McCoQu00
256,Greg Comella,27,TEN,FB,12,7,15,10,70,7.0,0,4,53.3,17,0.8,5.8,66.7,4.7,1,,ComeGr00
257,Zeron Flemister,26,WAS,TE,15,7,26,10,146,14.6,2,9,38.5,25,0.7,9.7,38.5,5.6,1,,FlemZe00
258,Terrell Fletcher,29,SDG,RB,10,0,17,10,62,6.2,0,2,35.3,13,1.0,6.2,58.8,3.6,0,,FletTe00
259,John Gilmore,23,CHI,TE,8,4,14,10,130,13.0,0,7,57.1,30,1.3,16.3,71.4,9.3,0,,GilmJo00
260,Robert Holcombe,27,TEN,RB,8,0,11,10,91,9.1,0,3,63.6,18,1.3,11.4,90.9,8.3,1,,HolcRo00
261,Ron Johnson,22,BAL,WR,16,4,26,10,114,11.4,1,7,30.8,33,0.6,7.1,38.5,4.4,0,,JohnRo03
262,Alan Ricard,25,BAL,FB,16,8,14,10,60,6.0,0,3,42.9,17,0.6,3.8,71.4,4.3,0,,RicaAl00
263,Jon Ritchie,28,OAK,FB,16,2,21,10,66,6.6,1,2,23.8,14,0.6,4.1,47.6,3.1,1,,RitcJo00
264,Justin Swift,27,SFO,TE,16,4,15,10,63,6.3,0,4,53.3,11,0.6,3.9,66.7,4.2,0,,SwifJu00
265,Jeff Thomason,33,PHI,TE,16,3,12,10,128,12.8,2,8,83.3,24,0.6,8.0,83.3,10.7,0,,ThomJe00
266,Jermaine Wiggins,27,2TM,TE,14,1,15,10,62,6.2,1,3,33.3,17,0.7,4.4,66.7,4.1,1,,WiggJe00
266,Jermaine Wiggins,27,IND,TE,3,0,5,2,17,8.5,0,0,0.0,9,0.7,5.7,40.0,3.4,1,,WiggJe00
266,Jermaine Wiggins,27,CAR,TE,11,1,10,8,45,5.6,1,3,50.0,17,0.7,4.1,80.0,4.5,0,,WiggJe00
267,Tyrone Davis,30,GNB,TE,9,2,11,9,107,11.9,1,7,63.6,24,1.0,11.9,81.8,9.7,0,,DaviTy00
268,T.J. Duckett,21,ATL,RB,12,3,11,9,61,6.8,0,3,45.5,20,0.8,5.1,81.8,5.5,0,,DuckT.00
269,Danny Farmer,25,CIN,WR,8,1,15,9,115,12.8,0,4,53.3,51,1.1,14.4,60.0,7.7,0,,FarmDa00
270,David Givens,22,NWE,WR,12,0,15,9,92,10.2,1,4,53.3,30,0.8,7.7,60.0,6.1,1,,GiveDa00
271,Karl Hankton,32,CAR,WR,16,1,17,9,146,16.2,0,7,52.9,31,0.6,9.1,52.9,8.6,0,,HankKa00
272,James Hodgins,25,STL,FB,9,8,10,9,47,5.2,0,1,60.0,11,1.0,5.2,90.0,4.7,0,,HodgJa00
273,Patrick Johnson,26,JAX,WR,9,6,24,9,187,20.8,2,7,33.3,79,1.0,20.8,37.5,7.8,0,,JohnPa00
274,Walter Rasby,30,WAS,TE,13,9,13,9,85,9.4,0,3,46.2,18,0.7,6.5,69.2,6.5,0,,RasbWa00
275,Terrelle Smith,24,NOR,FB,16,8,13,9,30,3.3,0,1,23.1,10,0.6,1.9,69.2,2.3,1,,SmitTe00
276,Jerald Sowell,28,NYJ,FB,16,0,13,9,85,9.4,1,7,53.8,31,0.6,5.3,69.2,6.5,0,,SoweJe00
277,David Terrell,23,CHI,WR,5,1,10,9,127,14.1,3,7,80.0,52,1.8,25.4,90.0,12.7,0,,TerrDa00
278,Jonathan Wells,23,HOU,RB,16,11,12,9,48,5.3,0,0,41.7,9,0.6,3.0,75.0,4.0,3,,WellJo00
279,Brian Westbrook,23,PHI,RB,15,3,13,9,86,9.6,0,4,38.5,20,0.6,5.7,69.2,6.6,2,,WestBr00
280,James Williams,24,SEA,WR,13,2,20,9,99,11.0,0,5,35.0,18,0.7,7.6,45.0,5.0,0,,WillJa01
281,Cris Carter,37,MIA,WR,5,1,17,8,66,8.3,1,5,41.2,15,1.6,13.2,47.1,3.9,1,,CartCr00
282,Joe Davenport,26,IND,TE,10,7,15,8,70,8.8,0,2,40.0,22,0.8,7.0,53.3,4.7,0,,DaveJo00
283,Heath Evans,24,SEA,FB,16,1,12,8,41,5.1,0,3,50.0,13,0.5,2.6,66.7,3.4,1,,EvanHe00
284,Daryl Jones,23,NYG,WR,13,6,16,8,90,11.3,0,3,31.3,32,0.6,6.9,50.0,5.6,1,,JoneDa02
285,Michael Lewis,31,NOR,WR,16,0,19,8,200,25.0,0,4,26.3,59,0.5,12.5,42.1,10.5,6,PBAP-1,LewiMi00
286,Brandon Manumaleuna,22,STL,TE,16,10,14,8,106,13.3,1,5,50.0,27,0.5,6.6,57.1,7.6,0,,ManuBr00
287,David Martin,23,GNB,TE,8,2,11,8,33,4.1,1,3,45.5,7,1.0,4.1,72.7,3.0,0,,MartDa00
288,Michael Westbrook,30,CIN,WR,9,4,26,8,94,11.8,2,4,26.9,26,0.9,10.4,30.8,3.6,0,,WestMi00
289,Jerome Bettis,30,PIT,RB,13,11,9,7,57,8.1,0,3,66.7,15,0.5,4.4,77.8,6.3,1,,BettJe00
290,Mike Green,26,TEN,RB,15,2,10,7,57,8.1,1,4,40.0,21,0.5,3.8,70.0,5.7,0,,GreeMi00
291,Jabari Holloway,24,HOU,TE,11,7,10,7,73,10.4,0,2,60.0,24,0.6,6.6,70.0,7.3,0,,HollJa01
292,Nick Luchey,25,CIN,FB,16,3,8,7,46,6.6,0,2,50.0,15,0.4,2.9,87.5,5.8,0,,WillNi00
293,Rondell Mealey,25,GNB,RB,3,1,9,7,45,6.4,0,2,66.7,11,2.3,15.0,77.8,5.0,0,,MealRo00
294,Aaron Shea,26,CLE,TE,7,3,8,7,49,7.0,0,1,62.5,18,1.0,7.0,87.5,6.1,0,,SheaAa00
295,Daimon Shelton,30,CHI,FB,12,8,9,7,34,4.9,0,5,66.7,8,0.6,2.8,77.8,3.8,0,,ShelDa00
296,Reggie Swinton,27,DAL,WR,14,0,10,7,63,9.0,0,5,50.0,16,0.5,4.5,70.0,6.3,1,,SwinRe00
297,Karl Williams,31,TAM,WR,16,2,11,7,77,11.0,1,4,63.6,17,0.4,4.8,63.6,7.0,0,,WillKa00
298,Avion Black,25,HOU,WR,11,0,12,6,52,8.7,0,2,50.0,14,0.5,4.7,50.0,4.3,2,,BlacAv00
299,Mike Cloud,27,KAN,RB,14,2,9,6,48,8.0,0,1,44.4,13,0.4,3.4,66.7,5.3,0,,ClouMi00
300,James Fenderson,26,NOR,RB,16,1,10,6,38,6.3,0,2,50.0,13,0.4,2.4,60.0,3.8,1,,FendJa00
301,Jim Finn,26,IND,FB,12,2,9,6,31,5.2,0,1,33.3,12,0.5,2.6,66.7,3.4,2,,FinnJi00
302,Patrick Hape,28,DEN,TE,16,0,14,6,26,4.3,2,3,35.7,7,0.4,1.6,42.9,1.9,0,,HapePa00
303,Randy Hymes,23,BAL,WR,7,2,13,6,123,20.5,0,5,38.5,43,0.9,17.6,46.2,9.5,0,,HymeRa00
304,Rudi Johnson,23,CIN,RB,7,0,10,6,34,5.7,0,2,30.0,14,0.9,4.9,60.0,3.4,0,,JohnRu00
305,John Jones,27,BAL,TE,15,4,11,6,47,7.8,1,3,45.5,18,0.4,3.1,54.5,4.3,0,,JoneJo00
306,Brian Kozlowski,32,ATL,TE,16,2,9,6,59,9.8,0,4,55.6,14,0.4,3.7,66.7,6.6,0,,KozlBr00
307,Jed Weaver,26,MIA,TE,16,4,9,6,75,12.5,3,6,66.7,25,0.4,4.7,66.7,8.3,0,,WeavJe00
308,Fred Baxter,31,CHI,TE,5,3,8,5,51,10.2,0,3,50.0,22,1.0,10.2,62.5,6.4,0,,BaxtFr00
309,Jarrod Baxter,23,HOU,FB,16,10,10,5,33,6.6,1,2,30.0,14,0.3,2.1,50.0,3.3,0,,BaxtJa00
310,Sean Bennett,27,NYG,RB,7,0,6,5,37,7.4,0,2,50.0,10,0.7,5.3,83.3,6.2,0,,BennSe00
311,Derrick Blaylock,23,KAN,RB,12,0,10,5,47,9.4,0,2,40.0,21,0.4,3.9,50.0,4.7,0,,BlayDe00
312,Najeh Davenport,23,GNB,RB,8,0,9,5,33,6.6,0,2,33.3,13,0.6,4.1,55.6,3.7,1,,DaveNa00
313,Reuben Droughns,24,DEN,RB,16,0,7,5,53,10.6,1,2,42.9,22,0.3,3.3,71.4,7.6,0,,DrouRe00
314,Jacquez Green,26,2TM,WR,10,0,21,5,94,18.8,0,4,19.0,44,0.5,9.4,23.8,4.5,1,,GreeJa00
314,Jacquez Green,26,WAS,WR,9,0,20,5,94,18.8,0,4,20.0,44,0.6,10.4,25.0,4.7,1,,GreeJa00
314,Jacquez Green,26,DET,WR,1,0,1,0,0,,0,0,0.0,,0.0,0.0,0.0,0.0,0,,GreeJa00
315,Javin Hunter,22,BAL,WR,12,3,11,5,35,7.0,0,0,0.0,8,0.4,2.9,45.5,3.2,2,,HuntJa00
316,Arnold Jackson,25,ARI,WR,16,0,9,5,42,8.4,1,2,33.3,11,0.3,2.6,55.6,4.7,2,,JackAr00
317,Andre King,29,CLE,WR,11,1,6,5,41,8.2,0,2,50.0,13,0.5,3.7,83.3,6.8,0,,KingAn00
318,Yo Murphy,29,STL,WR,11,1,6,5,23,4.6,0,1,33.3,8,0.5,2.1,83.3,3.8,0,,MurpYo00
319,John Owens,22,DET,TE,15,8,15,5,49,9.8,0,3,20.0,13,0.3,3.3,33.3,3.3,0,,OwenJo00
320,Paul Smith,24,SFO,RB,11,0,8,5,33,6.6,0,1,50.0,11,0.5,3.0,62.5,4.1,0,,SmitPa00
321,Kevin Swayne,27,NYJ,WR,15,0,12,5,78,15.6,0,3,33.3,24,0.3,5.2,41.7,6.5,1,,SwayKe00
322,Terrence Wilkins,27,STL,WR,13,0,6,5,31,6.2,0,2,33.3,14,0.4,2.4,83.3,5.2,2,,WilkTe00
323,Trung Canidate,25,STL,RB,16,1,6,4,31,7.8,0,2,50.0,13,0.3,1.9,66.7,5.2,1,,CaniTr00
324,Jameel Cook,23,TAM,FB,14,1,6,4,43,10.8,0,3,50.0,14,0.3,3.1,66.7,7.2,0,,CookJa00
325,Phillip Crosby,26,BUF,FB,16,4,8,4,33,8.3,0,2,50.0,11,0.3,2.1,50.0,4.1,0,,CrosPh00
326,Hunter Goodwin,30,MIN,TE,16,6,6,4,20,5.0,1,2,66.7,8,0.3,1.3,66.7,3.3,0,,GoodHu00
327,Scottie Montgomery,24,DEN,WR,15,0,6,4,51,12.8,1,4,66.7,21,0.3,3.4,66.7,8.5,0,,MontSc00
328,Jake Soliday,24,ARI,WR,4,0,8,4,39,9.8,0,2,50.0,16,1.0,9.8,50.0,4.9,0,,SoliJa00
329,Jerame Tuman,26,PIT,TE,13,7,14,4,63,15.8,1,3,28.6,27,0.3,4.8,28.6,4.5,0,,TumaJe00
330,Lamont Warren,29,DET,RB,3,1,12,4,56,14.0,2,2,16.7,39,1.3,18.7,33.3,4.7,0,,WarrLa00
331,Damien Anderson,23,ARI,RB,10,1,7,3,36,12.0,0,3,42.9,12,0.3,3.6,42.9,5.1,0,,AndeDa00
332,Karsten Bailey,25,GNB,WR,7,0,6,3,26,8.7,0,2,33.3,10,0.4,3.7,50.0,4.3,0,,BailKa00
333,Reggie Barlow,29,TAM,WR,2,1,5,3,23,7.7,0,2,60.0,13,1.5,11.5,60.0,4.6,0,,BarlRe00
334,Jesse Chatman,23,SDG,RB,10,0,3,3,44,14.7,0,2,100.0,25,0.3,4.4,100.0,14.7,0,,ChatJe00
335,Omar Easy,25,KAN,FB,7,0,5,3,23,7.7,1,2,40.0,13,0.4,3.3,60.0,4.6,0,,EasyOm00
336,Verron Haynes,23,PIT,RB,14,0,7,3,10,3.3,0,0,0.0,7,0.2,0.7,42.9,1.4,0,,HaynVe00
337,James Jackson,26,CLE,RB,16,0,6,3,9,3.0,0,0,0.0,5,0.2,0.6,50.0,1.5,0,,JackJa00
338,Charles Johnson,30,BUF,WR,16,0,5,3,39,13.0,0,2,60.0,22,0.2,2.4,60.0,7.8,0,,JohnCh00
339,Marcus Knight,24,OAK,WR,16,1,5,3,26,8.7,0,0,0.0,12,0.2,1.6,60.0,5.2,2,,KnigMa00
340,Maurice Morris,23,SEA,RB,11,0,3,3,25,8.3,0,1,66.7,12,0.3,2.3,100.0,8.3,1,,MorrMa00
341,Sammy Morris,25,BUF,RB,16,0,4,3,48,16.0,0,3,75.0,18,0.2,3.0,75.0,12.0,0,,MorrSa00
342,Chad Morton,25,NYJ,RB,16,0,5,3,19,6.3,0,0,0.0,8,0.2,1.2,60.0,3.8,1,,MortCh00
343,Justin Peelle,23,SDG,TE,15,2,7,3,15,5.0,0,0,0.0,10,0.2,1.0,42.9,2.1,0,,PeelJu00
344,Adrian Peterson,23,CHI,RB,9,0,4,3,18,6.0,0,1,50.0,16,0.3,2.0,75.0,4.5,0,,PeteAd00
345,Darnell Sanders,23,CLE,TE,10,3,5,3,23,7.7,1,2,40.0,14,0.3,2.3,60.0,4.6,0,,SandDa00
346,Bill Baber,23,KAN,TE,12,2,3,2,10,5.0,1,1,66.7,7,0.2,0.8,66.7,3.3,0,,BabeBi00
347,Chris Baker,23,NYJ,TE,12,1,3,2,14,7.0,0,1,33.3,10,0.2,1.2,66.7,4.7,0,,BakeCh00
348,Tim Carter,23,NYG,WR,5,0,3,2,37,18.5,0,2,66.7,27,0.4,7.4,66.7,12.3,1,,CartTi00
349,Desmond Clark,25,MIA,TE,11,0,3,2,42,21.0,0,2,66.7,26,0.2,3.8,66.7,14.0,0,,ClarDe00
350,Eddie Drummond,22,DET,WR,9,0,3,2,-3,-1.5,0,0,0.0,-1,0.2,-0.3,66.7,-1.0,2,,DrumEd00
351,Jason Dunn,29,KAN,TE,11,4,3,2,16,8.0,0,1,66.7,11,0.2,1.5,66.7,5.3,0,,DunnJa00
352,Chris Fuamatu-Ma'afala,25,PIT,RB,8,0,3,2,12,6.0,0,0,0.0,6,0.3,1.5,66.7,4.0,0,,FuamCh00
353,Jay Graham,27,GNB,RB,3,0,2,2,6,3.0,0,0,0.0,4,0.7,2.0,100.0,3.0,0,,GrahJa00
354,Lamont Hall,28,NOR,TE,16,1,3,2,6,3.0,0,0,0.0,4,0.1,0.4,66.7,2.0,0,,HallLa00
355,Randy Jordan,32,OAK,RB,14,0,4,2,19,9.5,0,1,25.0,15,0.1,1.4,50.0,4.8,0,,JordRa00
356,George Layne,24,ATL,RB,2,0,2,2,11,5.5,0,0,100.0,6,1.0,5.5,100.0,5.5,1,,LaynGe00
357,Jermaine Lewis,28,HOU,WR,12,2,8,2,41,20.5,0,2,25.0,33,0.2,3.4,25.0,5.1,3,,LewiJe00
358,J.R. Redmond,25,NWE,RB,9,0,3,2,5,2.5,0,0,0.0,3,0.2,0.6,66.7,1.7,0,,RedmJ.00
359,Marcellus Rivers,24,NYG,TE,16,0,2,2,25,12.5,1,1,100.0,17,0.1,1.6,100.0,12.5,0,,RiveMa00
360,Mike Roberg,25,IND,TE,12,1,4,2,17,8.5,1,2,50.0,15,0.2,1.4,50.0,4.3,0,,RobeMi00
361,Stephen Trejo,25,DET,FB,16,0,4,2,13,6.5,0,0,0.0,8,0.1,0.8,50.0,3.3,0,,TrejSt00
362,Todd Yoder,24,TAM,TE,16,0,5,2,26,13.0,0,2,40.0,16,0.1,1.6,40.0,5.2,0,,YodeTo00
363,Robert Baker,26,MIA,WR,10,0,4,1,17,17.0,0,1,25.0,17,0.1,1.7,25.0,4.3,0,,BakeRo00
364,Mike Bartrum,32,PHI,LS,16,0,2,1,8,8.0,0,0,0.0,8,0.1,0.5,50.0,4.0,0,,BartMi00
365,Eddie Berlin,24,TEN,WR,16,0,1,1,14,14.0,0,1,100.0,14,0.1,0.9,100.0,14.0,0,,BerlEd00
366,Ruben Brown,30,BUF,LG,16,16,1,1,-6,-6.0,0,0,0.0,-6,0.1,-0.4,100.0,-6.0,0,PBAP-2,BrowRu00
367,Shawn Bryson,26,BUF,RB,6,0,3,1,9,9.0,0,1,33.3,9,0.2,1.5,33.3,3.0,1,,BrysSh00
368,Marc Bulger,25,STL,QB,7,7,1,1,3,3.0,0,0,0.0,3,0.1,0.4,100.0,3.0,2,,BulgMa00
369,Rafael Cooper,27,DET,RB,5,0,3,1,4,4.0,0,0,33.3,4,0.2,0.8,33.3,1.3,0,,CoopRa00
370,Matt Cushing,27,PIT,TE,6,0,1,1,4,4.0,0,0,0.0,4,0.2,0.7,100.0,4.0,0,,CushMa00
371,Brian Dawkins,29,PHI,FS,16,16,1,1,57,57.0,1,1,100.0,57,0.1,3.6,100.0,57.0,0,PBAP-1AP DPoY-3,DawkBr00
372,Bryan Gilmore,24,ARI,WR,7,0,4,1,14,14.0,0,1,25.0,14,0.1,2.0,25.0,3.5,0,,GilmBr00
373,Drew Haddad,24,IND,WR,1,0,1,1,11,11.0,0,1,100.0,11,1.0,11.0,100.0,11.0,0,,HaddDr00
374,Ryan Hannam,22,SEA,TE,15,0,1,1,16,16.0,1,1,100.0,16,0.1,1.1,100.0,16.0,0,,HannRy00
375,Atnaf Harris,23,HOU,WR,1,1,2,1,8,8.0,0,0,0.0,8,1.0,8.0,50.0,4.0,0,,HarrAt00
376,Chris Hetherington,30,STL,FB,6,4,2,1,2,2.0,0,0,0.0,2,0.2,0.3,50.0,1.0,0,,HethCh00
377,Frisman Jackson,23,CLE,WR,7,0,1,1,6,6.0,0,1,100.0,6,0.1,0.9,100.0,6.0,0,,JackFr01
378,Cedric James,23,MIN,WR,5,0,2,1,29,29.0,0,1,50.0,29,0.2,5.8,50.0,14.5,0,,JameCe00
379,Delvin Joyce,24,NYG,RB,12,0,2,1,5,5.0,0,0,0.0,5,0.1,0.4,50.0,2.5,3,,JoycDe00
380,Mike Lucky,27,DAL,TE,16,0,3,1,22,22.0,0,1,33.3,22,0.1,1.4,33.3,7.3,0,,LuckMi00
381,Chris Luzar,23,JAX,TE,12,0,2,1,5,5.0,0,0,0.0,5,0.1,0.4,50.0,2.5,0,,LuzaCh00
382,Shane Matthews,32,WAS,QB,8,7,1,1,-13,-13.0,0,0,0.0,-13,0.1,-1.6,100.0,-13.0,1,,MattSh00
383,Jason McKie,22,DAL,FB,1,0,1,1,7,7.0,0,0,0.0,7,1.0,7.0,100.0,7.0,0,,McKiJa00
384,Mike McMahon,23,DET,QB,8,4,1,1,7,7.0,0,1,100.0,7,0.1,0.9,100.0,7.0,4,,McMaMi00
385,Shad Meier,24,TEN,TE,12,0,4,1,17,17.0,1,1,25.0,17,0.1,1.4,25.0,4.3,0,,MeieSh00
386,Snoop Minnis,25,KAN,WR,2,0,4,1,4,4.0,0,0,0.0,4,0.5,2.0,25.0,1.0,0,,MinnMa00
387,Matt Murphy,22,DET,TE,3,0,4,1,8,8.0,0,1,25.0,8,0.3,2.7,25.0,2.0,0,,MurpMa00
388,Jake Plummer,28,ARI,QB,16,16,1,1,2,2.0,0,0,0.0,2,0.1,0.1,100.0,2.0,13,,PlumJa00
389,Detron Smith,28,IND,RB,11,2,1,1,14,14.0,0,1,100.0,14,0.1,1.3,100.0,14.0,0,,SmitDe00
390,Jason Starkey,25,ARI,C,16,8,1,1,7,7.0,0,0,0.0,7,0.1,0.4,100.0,7.0,1,,StarJa20
